,vIG,vEAA,vENT,vRNAP,vAF,vdeg,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,growth_rate,EGVs,name
0.04EGM4,6.150000000000006,8.396567432807974,0.8907299109332643,0.0030974626246223786,0.0030959389119779475,0.0029666366689540557,1.0506250000000018e-05,0.0005163888971176909,2.7389944761197902e-05,0.0012109991547483655,0.00011424014585198636,7.057955711438089e-05,0.0001293022430238922,0.04,1.107000000000001,EGM4,R_deg_hill2_glc
0.04EGM5,6.150000000000006,8.411757953582896,0.8830394011122397,0.0031053766692917322,0.0031053766692917322,0.002975680257253372,1.050625000000002e-05,0.0005173231141453486,2.7153461584201392e-05,0.0012140932684041829,0.00011458839909686502,7.914719270819271e-05,0.0001296964120383602,0.04,1.107000000000001,EGM5,R_deg_hill2_glc
0.04EGM6,6.150000000000006,8.41008917746925,0.8838842529301107,0.0031083477520326853,0.0031083477520326853,0.002978527252383575,1.050625000000002e-05,0.0005172204844143592,2.7179440777600934e-05,0.0012152548574607804,0.00011469803205000618,7.086244720370988e-05,0.00012982049964911,0.04,1.107000000000001,EGM6,R_deg_hill2_glc
0.04EGM7,6.150000000000005,8.411757953582896,0.8830394011122397,0.0031053766692917322,0.0031053766692917322,0.002975680257253372,1.0506250000000018e-05,0.0005173231141453486,2.7153461584201392e-05,0.0012140932684041826,0.000114588399096865,7.079471405070891e-05,0.00013774175552955844,0.04,1.107000000000001,EGM7,R_deg_hill2_glc
0.04EGM8,6.150000000000005,8.411757953582896,0.8830394011122396,0.0031053766692917322,0.0031053766692917322,0.002975680257253372,2.1017960756245098e-05,0.0005173231141453486,2.7153461584201392e-05,0.0012140932684041826,0.00011458839909686502,7.079471405070891e-05,0.0001296964120383602,0.04,1.107000000000001,EGM8,R_deg_hill2_glc
0.04EGM9,6.150000000000006,8.411757953582896,0.8830394011122397,0.0031053766692917322,0.0031053766692917322,0.002975680257253372,1.050625000000002e-05,0.0005187160505860736,2.7153461584201392e-05,0.0012140932684041829,0.00011458839909686502,7.079471405070891e-05,0.0001296964120383602,0.04,1.107000000000001,EGM9,R_deg_hill2_glc
0.04EGM10,6.150000000000006,8.411757953582896,0.8830394011122397,0.0031053766692917322,0.0031053766692917322,0.002975680257253372,1.050625000000002e-05,0.0005173231141453486,2.8546398024926383e-05,0.0012140932684041829,0.00011458839909686502,7.079471405070891e-05,0.0001296964120383602,0.04,1.107000000000001,EGM10,R_deg_hill2_glc
0.045EGM1,6.161111111111116,8.431377707604303,0.8823958656346114,0.003115915377212653,0.003115915377212653,0.002985634940506391,1.0544247256515793e-05,0.0005194665487629545,2.718269486079958e-05,0.0012140581357314802,0.00011518500511096118,7.07892541844782e-05,0.00013028043670626198,0.045,1.1090000000000009,EGM1,R_deg_hill2_glc
0.045EGM2,6.161111111111117,8.431377707604303,0.8823958656346115,0.003113773494808262,0.003113773494808262,0.0029834930581019996,1.0544247256515793e-05,0.0005194665487629545,2.718269486079958e-05,0.001214158216496622,0.00011510582685807885,7.073847026046235e-05,0.00013028043670626198,0.045,1.1090000000000009,EGM2,R_deg_hill2_glc
0.045EGM3,6.161111111111116,8.431377707604303,0.8823958656346114,0.003113773494808262,0.003113773494808262,0.0029834930581019996,1.0544247256515793e-05,0.0005194665487629545,2.718269486079958e-05,0.0012132235913218828,0.00011594411374557569,7.073847026046235e-05,0.00013028043670626198,0.045,1.1090000000000009,EGM3,R_deg_hill2_glc
0.045EGM4,6.161111111111117,8.424059398401045,0.8861009083803387,0.0031099638956047296,0.0031092266271854165,0.00297913643164491,1.0544247256515793e-05,0.0005190156596014871,2.729683076093879e-05,0.001211739252260319,0.00011493774431828768,7.063517486641614e-05,0.00013009019554050685,0.045,1.1090000000000009,EGM4,R_deg_hill2_glc
0.045EGM5,6.161111111111116,8.431377707604303,0.8823958656346114,0.003113773494808262,0.003113773494808262,0.0029834930581019996,1.0544247256515793e-05,0.0005194665487629545,2.718269486079958e-05,0.0012132235913218828,0.00011510582685807884,7.475977267280888e-05,0.00013028043670626198,0.045,1.1090000000000009,EGM5,R_deg_hill2_glc
0.045EGM6,6.161111111111116,8.430576084090145,0.8828017038280309,0.003115205605110526,0.003115205605110526,0.002984865248838534,1.0544247256515793e-05,0.0005194171598475545,2.7195196931813535e-05,0.0012137815863099508,0.00011515876720225254,7.077100483376877e-05,0.000130340356271992,0.045,1.1090000000000009,EGM6,R_deg_hill2_glc
0.045EGM7,6.161111111111116,8.431377707604303,0.8823958656346113,0.0031137734948082614,0.0031137734948082614,0.0029834930581019996,1.0544247256515793e-05,0.0005194665487629545,2.7182694860799577e-05,0.0012132235913218828,0.00011510582685807884,7.073847026046234e-05,0.0001337234874876621,0.045,1.1090000000000009,EGM7,R_deg_hill2_glc
0.045EGM8,6.161111111111117,8.431377707604303,0.8823958656346114,0.003113773494808262,0.003113773494808262,0.002983493058102,1.560511236679091e-05,0.0005194665487629545,2.7182694860799577e-05,0.0012132235913218828,0.00011510582685807884,7.073847026046235e-05,0.000130280436706262,0.045,1.1090000000000009,EGM8,R_deg_hill2_glc
0.045EGM9,6.161111111111116,8.431377707604303,0.8823958656346114,0.003113773494808262,0.003113773494808262,0.0029834930581019996,1.0544247256515793e-05,0.0005201371782729519,2.718269486079958e-05,0.0012132235913218828,0.00011510582685807884,7.073847026046235e-05,0.00013028043670626198,0.045,1.1090000000000009,EGM9,R_deg_hill2_glc
0.045EGM10,6.161111111111116,8.431377707604303,0.8823958656346114,0.003113773494808262,0.003113773494808262,0.0029834930581019996,1.0544247256515793e-05,0.0005194665487629545,2.7853324370797064e-05,0.0012132235913218828,0.00011510582685807884,7.073847026046235e-05,0.00013028043670626198,0.045,1.1090000000000009,EGM10,R_deg_hill2_glc
0.05EGM1,6.166666666666671,8.444602418395881,0.8803452689031577,0.0031246769899431833,0.0031246769899431833,0.002994015218453346,1.056327160493829e-05,0.0005207504824677465,2.7143979124514056e-05,0.0012121897984970521,0.0001156130486278979,7.067996113302925e-05,0.0001306617714898371,0.05,1.110000000000001,EGM1,R_deg_hill2_glc
0.05EGM2,6.166666666666672,8.444602418395881,0.8803452689031577,0.0031198500034785876,0.0031198500034785876,0.002989188231988751,1.056327160493829e-05,0.0005207504824677465,2.7143979124514052e-05,0.0012124154063760596,0.00011543445012870786,7.056601007038786e-05,0.00013066177148983706,0.05,1.110000000000001,EGM2,R_deg_hill2_glc
0.05EGM3,6.166666666666671,8.444602418395881,0.8803452689031577,0.0031198500034785876,0.0031198500034785876,0.0029891882319887505,1.056327160493829e-05,0.0005207504824677465,2.7143979124514052e-05,0.001210317213340667,0.00011731636788199085,7.056601007038784e-05,0.00013066177148983706,0.05,1.110000000000001,EGM3,R_deg_hill2_glc
0.05EGM4,6.166666666666672,8.428199258651768,0.8886497018437456,0.00311131878903047,0.003109659447869504,0.0029794244648620825,1.0563271604938291e-05,0.0005197389542835261,2.7400032473515513e-05,0.0012070076068897975,0.00011505739957117176,7.033551602454216e-05,0.0001302349830074216,0.05,1.110000000000001,EGM4,R_deg_hill2_glc
0.05EGM5,6.166666666666671,8.444602418395881,0.8803452689031577,0.0031198500034785876,0.0031198500034785876,0.0029891882319887505,1.056327160493829e-05,0.0005207504824677465,2.7143979124514052e-05,0.001210317213340667,0.00011543445012870786,7.959365980938376e-05,0.00013066177148983706,0.05,1.110000000000001,EGM5,R_deg_hill2_glc
0.05EGM6,6.166666666666671,8.44280688391365,0.8812542947209148,0.0031230714942968724,0.0031230714942968724,0.0029922748042382945,1.056327160493829e-05,0.0005206397578413422,2.7172007420561564e-05,0.0012115669611765054,0.00011555364528898438,7.063887503289286e-05,0.00013079669005857785,0.05,1.110000000000001,EGM6,R_deg_hill2_glc
0.05EGM7,6.166666666666672,8.444602418395881,0.8803452689031577,0.0031198500034785885,0.0031198500034785885,0.0029891882319887514,1.056327160493829e-05,0.0005207504824677466,2.7143979124514056e-05,0.001210317213340667,0.00011543445012870789,7.056601007038786e-05,0.00013761832137610316,0.05,1.110000000000001,EGM7,R_deg_hill2_glc
0.05EGM8,6.166666666666672,8.44460241839588,0.8803452689031576,0.0031198500034785876,0.0031198500034785876,0.002989188231988751,2.192469457367462e-05,0.0005207504824677465,2.7143979124514052e-05,0.0012103172133406668,0.00011543445012870785,7.056601007038784e-05,0.00013066177148983706,0.05,1.110000000000001,EGM8,R_deg_hill2_glc
0.05EGM9,6.166666666666671,8.444602418395881,0.8803452689031577,0.0031198500034785876,0.0031198500034785876,0.0029891882319887505,1.056327160493829e-05,0.0005222560166703728,2.7143979124514052e-05,0.001210317213340667,0.00011543445012870786,7.056601007038784e-05,0.00013066177148983706,0.05,1.110000000000001,EGM9,R_deg_hill2_glc
0.05EGM10,6.166666666666671,8.444602418395881,0.8803452689031577,0.0031198500034785876,0.0031198500034785876,0.0029891882319887505,1.056327160493829e-05,0.0005207504824677465,2.8649513327140444e-05,0.001210317213340667,0.00011543445012870786,7.056601007038784e-05,0.00013066177148983706,0.05,1.110000000000001,EGM10,R_deg_hill2_glc
0.055EGM1,6.1777777777777825,8.464313072022643,0.8796557136531948,0.003130862895602274,0.003130862895602274,0.0029996126780095756,1.0601371742112501e-05,0.0005229064520049548,2.7171587599509822e-05,0.0012103739187559908,0.00011605065133032441,7.056632339708219e-05,0.00013125021759269892,0.055,1.112000000000001,EGM1,R_deg_hill2_glc
0.055EGM2,6.177777777777783,8.464313072022643,0.879655713653195,0.0031279357100190844,0.0031279357100190844,0.0029966854924263855,1.0601371742112503e-05,0.0005229064520049548,2.7171587599509825e-05,0.0012105108939224703,0.00011594215031804082,7.049746093159758e-05,0.00013125021759269892,0.055,1.112000000000001,EGM2,R_deg_hill2_glc
0.055EGM3,6.1777777777777825,8.464313072022643,0.8796557136531948,0.003127935710019084,0.003127935710019084,0.002996685492426385,1.0601371742112501e-05,0.0005229064520049548,2.7171587599509822e-05,0.0012092422853362621,0.00011707999463459361,7.049746093159758e-05,0.00013125021759269892,0.055,1.112000000000001,EGM3,R_deg_hill2_glc
0.055EGM4,6.177777777777783,8.454391508777578,0.8846787066569675,0.003122780603178816,0.003121772529673231,0.0029907809231379356,1.0601371742112503e-05,0.0005222935198755929,2.732674227229302e-05,0.0012072493501372713,0.00011571370176655454,7.035855508252451e-05,0.00013099160653529606,0.055,1.112000000000001,EGM4,R_deg_hill2_glc
0.055EGM5,6.1777777777777825,8.464313072022643,0.8796557136531948,0.003127935710019084,0.003127935710019084,0.002996685492426385,1.0601371742112501e-05,0.0005229064520049548,2.7171587599509822e-05,0.0012092422853362621,0.00011594215031804082,7.595575470103901e-05,0.00013125021759269892,0.055,1.112000000000001,EGM5,R_deg_hill2_glc
0.055EGM6,6.1777777777777825,8.463229859033175,0.8802041122405234,0.0031298857405799097,0.0031298857405799097,0.0029985536984360856,1.0601371742112501e-05,0.0005228395335136056,2.718852702254064e-05,0.0012099961561413096,0.00011601443145082878,7.054141074899213e-05,0.00013133204214382414,0.055,1.112000000000001,EGM6,R_deg_hill2_glc
0.055EGM7,6.177777777777783,8.464313072022643,0.879655713653195,0.003127935710019084,0.003127935710019084,0.002996685492426385,1.0601371742112501e-05,0.0005229064520049548,2.7171587599509822e-05,0.0012092422853362621,0.0001159421503180408,7.049746093159758e-05,0.0001350739141853202,0.055,1.112000000000001,EGM7,R_deg_hill2_glc
0.055EGM8,6.177777777777784,8.464313072022643,0.879655713653195,0.0031279357100190844,0.0031279357100190844,0.002996685492426385,1.747071049529499e-05,0.0005229064520049549,2.7171587599509825e-05,0.0012092422853362623,0.00011594215031804082,7.049746093159758e-05,0.00013125021759269892,0.055,1.112000000000001,EGM8,R_deg_hill2_glc
0.055EGM9,6.1777777777777825,8.464313072022643,0.8796557136531948,0.003127935710019084,0.003127935710019084,0.002996685492426385,1.0601371742112501e-05,0.0005238167274581971,2.7171587599509822e-05,0.0012092422853362621,0.00011594215031804082,7.049746093159758e-05,0.00013125021759269892,0.055,1.112000000000001,EGM9,R_deg_hill2_glc
0.055EGM10,6.1777777777777825,8.464313072022643,0.8796557136531948,0.003127935710019084,0.003127935710019084,0.002996685492426385,1.0601371742112501e-05,0.0005229064520049548,2.808186305275206e-05,0.0012092422853362621,0.00011594215031804082,7.049746093159758e-05,0.00013125021759269892,0.055,1.112000000000001,EGM10,R_deg_hill2_glc
0.06EGM1,6.188888888888894,8.484072623882982,0.8789414026788477,0.0031370831408033626,0.0031370831408033626,0.0030052419304015354,1.0639540466392338e-05,0.0005250698279447583,2.7198353405117697e-05,0.001208531527770844,0.00011649035396183164,7.045116814956469e-05,0.00013184121040182717,0.06,1.114000000000001,EGM1,R_deg_hill2_glc
0.06EGM2,6.188888888888895,8.484072623882982,0.8789414026788477,0.003135725655307918,0.003135725655307918,0.0030038844449060908,1.063954046639234e-05,0.0005250698279447584,2.71983534051177e-05,0.001208595125060014,0.00011643994600043413,7.041934494161171e-05,0.00013184121040182715,0.06,1.114000000000001,EGM2,R_deg_hill2_glc
0.06EGM3,6.188888888888894,8.484072623882982,0.8789414026788477,0.0031357256553079184,0.0031357256553079184,0.0030038844449060908,1.0639540466392338e-05,0.0005250698279447584,2.7198353405117703e-05,0.0012080085693581715,0.0001169660413453174,7.041934494161171e-05,0.00013184121040182715,0.06,1.114000000000001,EGM3,R_deg_hill2_glc
0.06EGM4,6.188888888888894,8.479484518434965,0.8812642242944256,0.0031333443917503302,0.003132876161898145,0.0030011547581061666,1.0639540466392338e-05,0.0005247858751964755,2.7270231829555307e-05,0.0012070912101566108,0.00011633413481181789,7.035535354651247e-05,0.00013172140379197895,0.06,1.114000000000001,EGM4,R_deg_hill2_glc
0.06EGM5,6.188888888888894,8.484072623882982,0.8789414026788477,0.0031357256553079184,0.0031357256553079184,0.0030038844449060908,1.0639540466392338e-05,0.0005250698279447584,2.7198353405117703e-05,0.0012080085693581715,0.00011643994600043413,7.294304954806283e-05,0.00013184121040182715,0.06,1.114000000000001,EGM5,R_deg_hill2_glc
0.06EGM6,6.188888888888894,8.483572872016945,0.8791944122162286,0.0031366282962518826,0.0031366282962518826,0.003004749134419448,1.0639540466392338e-05,0.0005250388988570491,2.72061826446911e-05,0.0012083563032211503,0.00011647346406748668,7.043961565116305e-05,0.0001318791618324343,0.06,1.114000000000001,EGM6,R_deg_hill2_glc
0.06EGM7,6.188888888888894,8.484072623882982,0.8789414026788478,0.003135725655307918,0.003135725655307918,0.003003884444906091,1.0639540466392338e-05,0.0005250698279447584,2.7198353405117703e-05,0.0012080085693581715,0.00011643994600043413,7.041934494161171e-05,0.0001334618128011741,0.06,1.114000000000001,EGM7,R_deg_hill2_glc
0.06EGM8,6.188888888888895,8.484072623882982,0.8789414026788477,0.0031357256553079184,0.0031357256553079184,0.003003884444906091,1.3815657873582376e-05,0.0005250698279447584,2.71983534051177e-05,0.0012080085693581715,0.00011643994600043414,7.041934494161172e-05,0.00013184121040182715,0.06,1.114000000000001,EGM8,R_deg_hill2_glc
0.06EGM9,6.188888888888894,8.484072623882982,0.8789414026788477,0.0031357256553079184,0.0031357256553079184,0.0030038844449060908,1.0639540466392338e-05,0.000525490704220665,2.7198353405117703e-05,0.0012080085693581715,0.00011643994600043413,7.041934494161171e-05,0.00013184121040182715,0.06,1.114000000000001,EGM9,R_deg_hill2_glc
0.06EGM10,6.188888888888894,8.484072623882982,0.8789414026788477,0.0031357256553079184,0.0031357256553079184,0.0030038844449060908,1.0639540466392338e-05,0.0005250698279447584,2.761922968102432e-05,0.0012080085693581715,0.00011643994600043413,7.041934494161171e-05,0.00013184121040182715,0.06,1.114000000000001,EGM10,R_deg_hill2_glc
0.065EGM1,6.200000000000006,8.503881405461321,0.8782021681593919,0.0031433380520049688,0.0031433380520049688,0.003010903286539221,1.0677777777777797e-05,0.0005272406471386024,2.722426721294118e-05,0.0012066624740894917,0.00011693217553458495,7.033448723431609e-05,0.00013243476546574788,0.065,1.116000000000001,EGM1,R_deg_hill2_glc
0.065EGM2,6.2000000000000055,8.50388140546132,0.8782021681593919,0.0031430832315378168,0.0031430832315378168,0.0030106484660720693,1.0677777777777795e-05,0.0005272406471386023,2.7224267212941172e-05,0.0012066744262928795,0.0001169226962132069,7.032853464627579e-05,0.00013243476546574785,0.065,1.116000000000001,EGM2,R_deg_hill2_glc
0.065EGM3,6.2000000000000055,8.50388140546132,0.8782021681593919,0.003143083231537817,0.003143083231537817,0.0030106484660720693,1.0677777777777797e-05,0.0005272406471386023,2.7224267212941175e-05,0.0012065646537818264,0.00011702115371158205,7.03285346462758e-05,0.00013243476546574788,0.065,1.116000000000001,EGM3,R_deg_hill2_glc
0.065EGM4,6.200000000000005,8.503022880909802,0.8786368136592316,0.003142638228333796,0.0031425502244472395,0.003010137917396949,1.0677777777777797e-05,0.0005271874186164082,2.7237741223436206e-05,0.001206393826254447,0.00011690286834943743,7.031660826543412e-05,0.0001324123070502901,0.065,1.116000000000001,EGM4,R_deg_hill2_glc
0.065EGM5,6.2000000000000055,8.50388140546132,0.8782021681593918,0.0031430832315378168,0.0031430832315378168,0.0030106484660720693,1.0677777777777797e-05,0.0005272406471386023,2.7224267212941175e-05,0.0012065646537818264,0.0001169226962132069,7.080083998903482e-05,0.00013243476546574785,0.065,1.116000000000001,EGM5,R_deg_hill2_glc
0.065EGM6,6.2000000000000055,8.50378807341196,0.8782494194059332,0.003143252343623914,0.003143252343623914,0.003010810452569116,1.0677777777777797e-05,0.0005272348605515419,2.722573200158395e-05,0.0012066295724144497,0.00011692898718280972,7.03323186393584e-05,0.00013244189105479846,0.065,1.116000000000001,EGM6,R_deg_hill2_glc
