,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,growth_rate,EGVs,name
0.06EGM2,14.316666666666677,17.310761740224397,3.2054202058315946,0.00048081303087473925,0.00048081303087473925,5.69352623456791e-05,0.0024783240558087947,0.00023025462625593778,2.6994666243228846e-05,4.130183935214013e-05,0.00048081303087473925,0.06,2.577000000000002,EGM2,RBA_standard
0.06EGM3,14.316666666666677,17.310761740224397,3.2054202058315946,0.00048081303087473925,0.00048081303087473925,5.69352623456791e-05,0.0024783240558087947,0.00022945466306744516,2.810953775377812e-05,4.130183935214013e-05,0.00048081303087473925,0.06,2.577000000000002,EGM3,RBA_standard
0.06EGM4,14.316666666666677,17.306512242032397,3.2075716006431514,0.00048113574009647276,0.000480594841704499,5.69352623456791e-05,0.0024777156693176405,0.00022960866707937244,2.701278436227911e-05,4.1283096902416495e-05,0.000480594841704499,0.06,2.577000000000002,EGM4,RBA_standard
0.06EGM5,14.316666666666679,17.3107617402244,3.205420205831595,0.00048081303087473925,0.00048081303087473925,5.69352623456791e-05,0.0024783240558087947,0.0002294546630674452,2.6994666243228846e-05,4.230179333775587e-05,0.00048081303087473925,0.06,2.577000000000002,EGM5,RBA_standard
0.06EGM6,14.316666666666679,17.310761740224397,3.205420205831595,0.0004808130308747392,0.0004808130308747392,5.69352623456791e-05,0.002478324055808795,0.0002294546630674452,2.6994666243228846e-05,4.130183935214013e-05,0.00048389332391303815,0.06,2.577000000000002,EGM6,RBA_standard
0.06EGM7,14.316666666666677,17.310761740224397,3.2054202058315946,0.00048081303087473925,0.00048081303087473925,6.297213625264716e-05,0.0024783240558087947,0.00022945466306744516,2.6994666243228846e-05,4.130183935214013e-05,0.00048081303087473925,0.06,2.577000000000002,EGM7,RBA_standard
0.06EGM8,14.316666666666677,17.310761740224397,3.2054202058315946,0.00048081303087473925,0.00048081303087473925,5.69352623456791e-05,0.0024791240189972873,0.00022945466306744516,2.6994666243228846e-05,4.130183935214013e-05,0.00048081303087473925,0.06,2.577000000000002,EGM8,RBA_standard
0.065EGM1,14.2888888888889,17.299264509539483,3.1880175032986453,0.00048075985878621275,0.00048075985878621275,5.671454046639242e-05,0.0024718726843630887,0.00022776613940233672,2.6796016400274912e-05,4.1217145226604676e-05,0.00048075985878621275,0.065,2.5720000000000023,EGM1,RBA_standard
0.065EGM2,14.288888888888902,17.304584681258,3.1853240582576876,0.00048035368151265657,0.00048035368151265657,5.6714540466392424e-05,0.0024726328777886454,0.00022880814368814154,2.6773377378558103e-05,4.1182322295018466e-05,0.00048035368151265657,0.065,2.5720000000000023,EGM2,RBA_standard
0.065EGM3,14.288888888888902,17.304584681258,3.1853240582576876,0.00048035368151265657,0.00048035368151265657,5.6714540466392424e-05,0.0024726328777886454,0.00022757370771774388,2.8493753409343847e-05,4.1182322295018466e-05,0.00048035368151265657,0.065,2.5720000000000023,EGM3,RBA_standard
0.065EGM4,14.2888888888889,17.29799683789767,3.188659287827013,0.00048085664126589167,0.0004800160870209228,5.671454046639242e-05,0.002471691548170714,0.000227811991341419,2.6801410746049294e-05,4.115337919392715e-05,0.0004800160870209228,0.065,2.5720000000000023,EGM4,RBA_standard
0.065EGM5,14.2888888888889,17.304584681258,3.1853240582576876,0.00048035368151265657,0.00048035368151265657,5.671454046639242e-05,0.0024726328777886454,0.00022757370771774388,2.67733773785581e-05,4.272536725801552e-05,0.00048035368151265657,0.065,2.5720000000000023,EGM5,RBA_standard
0.065EGM6,14.288888888888902,17.304584681258,3.185324058257687,0.00048035368151265657,0.00048035368151265657,5.6714540466392424e-05,0.0024726328777886454,0.00022757370771774388,2.6773377378558103e-05,4.118232229501846e-05,0.00048474129632048303,0.065,2.5720000000000023,EGM6,RBA_standard
0.065EGM7,14.288888888888902,17.304584681258,3.1853240582576876,0.00048035368151265657,0.00048035368151265657,6.603013699222606e-05,0.0024726328777886454,0.00022757370771774388,2.6773377378558103e-05,4.1182322295018466e-05,0.00048035368151265657,0.065,2.5720000000000023,EGM7,RBA_standard
0.065EGM8,14.288888888888902,17.304584681258,3.1853240582576876,0.00048035368151265657,0.00048035368151265657,5.6714540466392424e-05,0.0024738673137590433,0.00022757370771774388,2.6773377378558103e-05,4.1182322295018466e-05,0.00048035368151265657,0.065,2.5720000000000023,EGM8,RBA_standard
0.07EGM1,14.266666666666678,17.302543178228355,3.1677788832935976,0.00048027615327354546,0.00048027615327354546,5.6538271604938376e-05,0.0024684961600939144,0.00022596822700827687,2.6584497295091396e-05,4.111163872021553e-05,0.00048027615327354546,0.07,2.5680000000000023,EGM1,RBA_standard
0.07EGM2,14.26666666666668,17.303660182176422,3.167213377346829,0.0004801904152751644,0.0004801904152751644,5.6538271604938376e-05,0.002468655519323839,0.0002261892522003932,2.6579751480479295e-05,4.110429954755411e-05,0.0004801904152751644,0.07,2.5680000000000023,EGM2,RBA_standard
0.07EGM3,14.26666666666668,17.303660182176422,3.1672133773468287,0.0004801904152751644,0.0004801904152751644,5.6538271604938376e-05,0.0024686555193238384,0.000225927887584074,2.6944003197047592e-05,4.110429954755411e-05,0.0004801904152751644,0.07,2.5680000000000023,EGM3,RBA_standard
0.07EGM4,14.26666666666668,17.302258523882774,3.1679229953403634,0.0004802980025193454,0.0004801186989060441,5.653827160493838e-05,0.002468455549407278,0.00022597850700094613,2.6585706705993662e-05,4.109816062635742e-05,0.0004801186989060441,0.07,2.5680000000000023,EGM4,RBA_standard
0.07EGM5,14.26666666666668,17.303660182176422,3.167213377346829,0.00048019041527516443,0.00048019041527516443,5.653827160493838e-05,0.0024686555193238384,0.00022592788758407404,2.6579751480479295e-05,4.143100531795306e-05,0.00048019041527516443,0.07,2.5680000000000023,EGM5,RBA_standard
0.07EGM6,14.266666666666682,17.303660182176426,3.1672133773468296,0.00048019041527516443,0.00048019041527516443,5.653827160493838e-05,0.002468655519323839,0.00022592788758407406,2.65797514804793e-05,4.110429954755412e-05,0.0004810530402627209,0.07,2.5680000000000023,EGM6,RBA_standard
0.07EGM7,14.26666666666668,17.303660182176422,3.167213377346829,0.0004801904152751644,0.0004801904152751644,5.851064390301253e-05,0.002468655519323839,0.00022592788758407404,2.6579751480479295e-05,4.110429954755411e-05,0.0004801904152751644,0.07,2.5680000000000023,EGM7,RBA_standard
0.07EGM8,14.26666666666668,17.303660182176422,3.167213377346829,0.0004801904152751644,0.0004801904152751644,5.6538271604938376e-05,0.002468916883940158,0.00022592788758407404,2.6579751480479295e-05,4.110429954755411e-05,0.0004801904152751644,0.07,2.5680000000000023,EGM8,RBA_standard
0.075EGM1,14.238888888888905,17.294449644316302,3.148652990104624,0.00047995683416729944,0.00047995683416729944,5.631832133058996e-05,0.0024625374687990403,0.00022416660037883777,2.6372541221039737e-05,4.1004312199026325e-05,0.00047995683416729944,0.075,2.5630000000000024,EGM1,RBA_standard
0.075EGM2,14.238888888888901,17.29744711846973,3.147135457904328,0.00047972551304271375,0.00047972551304271375,5.6318321330589956e-05,0.00246296427581322,0.0002247659725269757,2.6359830649048367e-05,4.0984549664282554e-05,0.00047972551304271375,0.075,2.5630000000000024,EGM2,RBA_standard
0.075EGM3,14.238888888888901,17.29744711846973,3.147135457904328,0.00047972551304271375,0.00047972551304271375,5.6318321330589956e-05,0.00246296427581322,0.00022405856051691114,2.734571788434421e-05,4.0984549664282554e-05,0.00047972551304271375,0.075,2.5630000000000024,EGM3,RBA_standard
0.075EGM4,14.238888888888903,17.293635802181118,3.1490650142232264,0.00048001964000591885,0.0004795308853113242,5.631832133058996e-05,0.0024624215867216806,0.00022419593420705937,2.6375992259654044e-05,4.096792196843084e-05,0.0004795308853113242,0.075,2.5630000000000024,EGM4,RBA_standard
0.075EGM5,14.238888888888905,17.29744711846973,3.1471354579043282,0.00047972551304271375,0.00047972551304271375,5.631832133058996e-05,0.00246296427581322,0.00022405856051691114,2.6359830649048367e-05,4.1868814676863296e-05,0.00047972551304271375,0.075,2.5630000000000024,EGM5,RBA_standard
0.075EGM6,14.238888888888903,17.297447118469734,3.1471354579043282,0.0004797255130427138,0.0004797255130427138,5.631832133058996e-05,0.0024629642758132206,0.00022405856051691114,2.6359830649048367e-05,4.098454966428256e-05,0.0004819046496041519,0.075,2.5630000000000024,EGM6,RBA_standard
0.075EGM7,14.238888888888901,17.29744711846973,3.147135457904328,0.00047972551304271375,0.00047972551304271375,6.165676335700618e-05,0.00246296427581322,0.00022405856051691114,2.6359830649048367e-05,4.0984549664282554e-05,0.00047972551304271375,0.075,2.5630000000000024,EGM7,RBA_standard
0.075EGM8,14.238888888888901,17.29744711846973,3.147135457904328,0.00047972551304271375,0.00047972551304271375,5.6318321330589956e-05,0.002463671687823285,0.00022405856051691114,2.6359830649048367e-05,4.0984549664282554e-05,0.00047972551304271375,0.075,2.5630000000000024,EGM8,RBA_standard
0.08EGM1,14.211111111111121,17.286335691763032,3.12953743426768,0.00047963562851276403,0.00047963562851276403,5.6098799725651665e-05,0.0024565803721961037,0.00022237102102379814,2.6161296591035076e-05,4.089693125785505e-05,0.00047963562851276403,0.08,2.558000000000002,EGM1,RBA_standard
0.08EGM2,14.211111111111123,17.29120901298795,3.127070216369323,0.00047925750055225494,0.00047925750055225494,5.609879972565167e-05,0.0024572729252901786,0.0002233557468171793,2.6140671939453386e-05,4.086468954708897e-05,0.00047925750055225494,0.08,2.558000000000002,EGM2,RBA_standard
0.08EGM3,14.211111111111123,17.29120901298795,3.127070216369323,0.00047925750055225494,0.00047925750055225494,5.609879972565167e-05,0.0024572729252901786,0.00022219571148535377,2.7757359258678564e-05,4.086468954708897e-05,0.00047925750055225494,0.08,2.558000000000002,EGM3,RBA_standard
0.08EGM4,14.211111111111125,17.284930161245143,3.1302490126534193,0.00047974468563492627,0.0004789374917737786,5.6098799725651665e-05,0.0024563806306925067,0.00022242158262131812,2.6167245014272724e-05,4.083740346524422e-05,0.0004789374917737786,0.08,2.558000000000002,EGM4,RBA_standard
0.08EGM5,14.211111111111123,17.291209012987952,3.127070216369323,0.00047925750055225494,0.00047925750055225494,5.6098799725651665e-05,0.002457272925290178,0.00022219571148535374,2.6140671939453386e-05,4.231473371187094e-05,0.00047925750055225494,0.08,2.558000000000002,EGM5,RBA_standard
0.08EGM6,14.211111111111123,17.29120901298795,3.127070216369323,0.000479257500552255,0.000479257500552255,5.609879972565166e-05,0.002457272925290178,0.00022219571148535374,2.6140671939453382e-05,4.086468954708897e-05,0.00048260757541338986,0.08,2.558000000000002,EGM6,RBA_standard
0.08EGM7,14.211111111111123,17.29120901298795,3.127070216369323,0.00047925750055225494,0.00047925750055225494,6.485293632418059e-05,0.0024572729252901786,0.00022219571148535377,2.6140671939453386e-05,4.086468954708897e-05,0.00047925750055225494,0.08,2.558000000000002,EGM7,RBA_standard
0.08EGM8,14.211111111111123,17.29120901298795,3.127070216369323,0.00047925750055225494,0.00047925750055225494,5.609879972565167e-05,0.002458432960622004,0.00022219571148535377,2.6140671939453386e-05,4.086468954708897e-05,0.00047925750055225494,0.08,2.558000000000002,EGM8,RBA_standard
0.085EGM1,14.1888888888889,17.289424655454077,3.1093948562726785,0.00047915264998300285,0.00047915264998300285,5.592349108367637e-05,0.002453177253890542,0.00022059429063667858,2.5952269486668066e-05,4.0791862268553017e-05,0.00047915264998300285,0.085,2.5540000000000025,EGM1,RBA_standard
0.085EGM2,14.188888888888902,17.290260391502105,3.108971747915804,0.0004790874496788287,0.0004790874496788287,5.592349108367637e-05,0.002453295835549801,0.00022076489605337812,2.5948738052865917e-05,4.078631154932432e-05,0.0004790874496788287,0.085,2.5540000000000025,EGM2,RBA_standard
0.085EGM3,14.188888888888902,17.290260391502105,3.1089717479158043,0.00047908744967882874,0.00047908744967882874,5.5923491083676375e-05,0.002453295835549801,0.00022056427344936032,2.6228336450403637e-05,4.078631154932432e-05,0.00047908744967882874,0.085,2.5540000000000025,EGM3,RBA_standard
0.085EGM4,14.188888888888902,17.289169168692553,3.1095242016373157,0.0004791725818916519,0.00047903192124152256,5.5923491083676375e-05,0.0024531410031578232,0.00022060346697171424,2.595334905549579e-05,4.078158422836166e-05,0.00047903192124152256,0.085,2.5540000000000025,EGM4,RBA_standard
0.085EGM5,14.1888888888889,17.290260391502105,3.108971747915804,0.0004790874496788287,0.0004790874496788287,5.592349108367636e-05,0.002453295835549801,0.00022056427344936027,2.5948738052865913e-05,4.103708980434661e-05,0.0004790874496788287,0.085,2.5540000000000025,EGM5,RBA_standard
0.085EGM6,14.188888888888902,17.290260391502105,3.108971747915804,0.0004790874496788287,0.0004790874496788287,5.592349108367637e-05,0.002453295835549801,0.0002205642734493603,2.5948738052865917e-05,4.078631154932432e-05,0.00047963274807376463,0.085,2.5540000000000025,EGM6,RBA_standard
0.085EGM7,14.188888888888902,17.290260391502105,3.108971747915804,0.0004790874496788287,0.0004790874496788287,5.743747745300602e-05,0.002453295835549801,0.00022056427344936032,2.5948738052865917e-05,4.078631154932432e-05,0.0004790874496788287,0.085,2.5540000000000025,EGM7,RBA_standard
0.085EGM8,14.188888888888902,17.290260391502105,3.108971747915804,0.0004790874496788287,0.0004790874496788287,5.592349108367637e-05,0.002453496458153819,0.00022056427344936032,2.5948738052865917e-05,4.078631154932432e-05,0.0004790874496788287,0.085,2.5540000000000025,EGM8,RBA_standard
0.09EGM1,14.161111111111124,17.28123591151396,3.0903171650951258,0.0004788293629433106,0.0004788293629433106,5.570474108367637e-05,0.002447215018802729,0.00021881162371743007,2.574254396675648e-05,4.068453487141666e-05,0.0004788293629433106,0.09,2.549000000000002,EGM1,RBA_standard
0.09EGM2,14.161111111111124,17.283983951478465,3.0889259140215963,0.0004786137954692802,0.0004786137954692802,5.5704741083676367e-05,0.00244760417179548,0.00021937850008449836,2.5730954754382538e-05,4.066621882170654e-05,0.0004786137954692802,0.09,2.549000000000002,EGM2,RBA_standard
0.09EGM3,14.161111111111124,17.283983951478465,3.0889259140215963,0.0004786137954692802,0.0004786137954692802,5.5704741083676367e-05,0.00244760417179548,0.00021871311541225155,2.6658270442548094e-05,4.066621882170654e-05,0.0004786137954692802,0.09,2.549000000000002,EGM3,RBA_standard
0.09EGM4,14.161111111111122,17.280348044986734,3.0907666655664094,0.00047889901081853153,0.00047842913936696344,5.5704741083676367e-05,0.00244708928703729,0.00021884345084802182,2.5746288335061387e-05,4.065052920821303e-05,0.00047842913936696344,0.09,2.549000000000002,EGM4,RBA_standard
0.09EGM5,14.161111111111126,17.283983951478465,3.0889259140215963,0.00047861379546928026,0.00047861379546928026,5.570474108367637e-05,0.00244760417179548,0.00021871311541225155,2.5730954754382538e-05,4.149794966201504e-05,0.00047861379546928026,0.09,2.549000000000002,EGM5,RBA_standard
0.09EGM6,14.161111111111122,17.28398395147846,3.0889259140215963,0.0004786137954692802,0.0004786137954692802,5.570474108367636e-05,0.0024476041717954797,0.00021871311541225155,2.5730954754382534e-05,4.066621882170654e-05,0.00048032185720944993,0.09,2.549000000000002,EGM6,RBA_standard
0.09EGM7,14.161111111111124,17.283983951478465,3.0889259140215963,0.0004786137954692802,0.0004786137954692802,6.072602634250474e-05,0.00244760417179548,0.00021871311541225155,2.5730954754382538e-05,4.066621882170654e-05,0.0004786137954692802,0.09,2.549000000000002,EGM7,RBA_standard
0.09EGM8,14.161111111111124,17.283983951478465,3.0889259140215963,0.0004786137954692802,0.0004786137954692802,5.5704741083676367e-05,0.002448269556467727,0.00021871311541225155,2.5730954754382538e-05,4.066621882170654e-05,0.0004786137954692802,0.09,2.549000000000002,EGM8,RBA_standard
0.095EGM1,14.133333333333345,17.27302560836741,3.0712503887039233,0.00047850420420690956,0.00047850420420690956,5.548641975308652e-05,0.0024412542859825956,0.00021703502746841076,2.5533532643342445e-05,4.057715651674596e-05,0.00047850420420690956,0.095,2.5440000000000023,EGM1,RBA_standard
0.095EGM2,14.133333333333345,17.277681174029247,3.068893413984275,0.00047813698494119636,0.00047813698494119636,5.548641975308652e-05,0.002441912272596136,0.00021800548276520039,2.5513937402535953e-05,4.0546016323013485e-05,0.00047813698494119636,0.095,2.5440000000000023,EGM2,RBA_standard
0.095EGM3,14.133333333333345,17.277681174029247,3.068893413984275,0.00047813698494119636,0.00047813698494119636,5.548641975308652e-05,0.002441912272596136,0.0002168684679215556,2.7098542137461145e-05,4.0546016323013485e-05,0.00047813698494119636,0.095,2.5440000000000023,EGM3,RBA_standard
0.095EGM4,14.133333333333345,17.271439350537587,3.072053463963795,0.0004786293242197735,0.00047782060443708676,5.5486419753086514e-05,0.0024410300948759815,0.00021709177812010837,2.554020919060098e-05,4.0519187256264995e-05,0.00047782060443708676,0.095,2.5440000000000023,EGM4,RBA_standard
0.095EGM5,14.133333333333344,17.277681174029247,3.068893413984274,0.0004781369849411963,0.0004781369849411963,5.5486419753086514e-05,0.0024419122725961354,0.00021686846792155559,2.5513937402535946e-05,4.196728487756946e-05,0.0004781369849411963,0.095,2.5440000000000023,EGM5,RBA_standard
