,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.155EGM2,0.003108530868736098,0.5050612260945142,0.09732164276118094,0.008215531978971001,0.2560297922420365,0.13026327605456045,0.155
0.155EGM3,0.003108530868736098,0.5050612260945142,0.33776154439475176,0.008215531978971001,0.015589890608465624,0.13026327605456045,0.155
0.155EGM4,0.0031085308687360974,0.5050612260945143,0.3377612780082228,0.008215798365499995,0.01558989060846562,0.13026327605456045,0.155
0.155EGM5,0.003108530868736098,0.5050612260945143,0.09732164276118092,0.008215798365499998,0.2560295258555075,0.13026327605456045,0.155
0.155EGM6,0.003108530868736098,0.7455011277280851,0.09732164276118094,0.008215531978971001,0.015589890608465624,0.13026327605456045,0.155
0.155EGM7,0.243548432502307,0.5050612260945142,0.09732164276118094,0.008215531978971001,0.015589890608465624,0.13026327605456045,0.155
0.155EGM8,0.00310843007868362,0.5050386172542427,0.09732164276118092,0.008215531978971,0.2559970526562538,0.13026327605456048,0.155
0.155EGM9,0.0031085308687360974,0.7455008613415561,0.09732164276118094,0.008215798365499995,0.01558989060846562,0.13026327605456045,0.155
0.155EGM10,0.24354816611577795,0.5050612260945143,0.09732164276118094,0.008215798365499995,0.01558989060846562,0.13026327605456045,0.155
0.155EGM11,0.0031086024482525633,0.5050666228025589,0.0973270394692255,0.008215987549040139,0.015589890608465622,0.3706918571224566,0.155
0.155EGM12,0.00310843007868362,0.5050386172542427,0.09732164276118092,0.008215531978971,0.015589890608465619,0.37067043810234857,0.155
0.155EGM13,0.0031085308687360974,0.5050612260945143,0.09732164276118094,0.008215798365499995,0.01558989060846562,0.3707029113016022,0.155
0.155EGM14,0.24353718351614873,0.5050666228025589,0.0973270394692255,0.008215987549040139,0.015589890608465622,0.13026327605456045,0.155
0.155EGM15,0.0031086024482525633,0.5050666228025589,0.0973270394692255,0.008215987549040139,0.25601847167636177,0.13026327605456045,0.155
0.155EGM16,0.24351559212647175,0.5050386172542427,0.09732164276118092,0.008215531978971,0.015589890608465619,0.13026327605456048,0.155
0.155EGM17,0.0031086024482525633,0.5050666228025589,0.3377556205371217,0.008215987549040139,0.015589890608465622,0.13026327605456045,0.155
0.155EGM18,0.00310843007868362,0.7454457793020308,0.09732164276118092,0.008215531978971,0.015589890608465619,0.13026327605456048,0.155
0.155EGM19,0.0031086024482525633,0.7454952038704551,0.0973270394692255,0.008215987549040139,0.015589890608465622,0.13026327605456045,0.155
0.155EGM20,0.00310843007868362,0.5050386172542427,0.337728804808969,0.008215531978971,0.015589890608465619,0.13026327605456048,0.155
0.16EGM1,0.003108546325300474,0.5054398173592514,0.09713172855923305,0.008199500126701592,0.25078992455948795,0.13473326537546723,0.16
0.16EGM2,0.0031104039135548696,0.5057418553441411,0.09718977201080792,0.0082043999395187,0.015652084259259267,0.37010148453271713,0.16
0.16EGM3,0.0031104039135548696,0.7411100745013912,0.09718977201080792,0.0082043999395187,0.015652084259259267,0.1347332653754672,0.16
0.16EGM4,0.2382463866255292,0.5054398173592515,0.09713172855923309,0.008199500126701594,0.015652084259259267,0.1347332653754672,0.16
0.16EGM5,0.003109634051230759,0.5056838118925664,0.3326188351694757,0.008202369252,0.01565208425925927,0.13473326537546723,0.16
0.16EGM6,0.003109634051230758,0.5056838118925663,0.09713172855923308,0.008199500126701592,0.015652084259259267,0.37022324111100813,0.16
0.16EGM7,0.003109634051230758,0.5056838118925663,0.09713172855923308,0.008199500126701592,0.25114205999480016,0.1347332653754672,0.16
0.16EGM8,0.2385967406614733,0.5056838118925664,0.0971317285592331,0.008202369252,0.01565208425925927,0.13473326537546723,0.16
0.16EGM9,0.0031104039135548696,0.5057418553441411,0.3325579911680579,0.0082043999395187,0.015652084259259267,0.1347332653754672,0.16
0.16EGM10,0.23859960978677164,0.5056838118925663,0.09713172855923308,0.008199500126701592,0.015652084259259267,0.1347332653754672,0.16
0.16EGM11,0.003109634051230759,0.741170918502809,0.0971317285592331,0.008202369252,0.01565208425925927,0.13473326537546723,0.16
0.16EGM12,0.0031085463253004743,0.5054398173592515,0.09713172855923309,0.008199500126701594,0.015652084259259267,0.369871105675696,0.16
0.16EGM13,0.0031085463253004743,0.5054398173592515,0.33226956885946185,0.008199500126701594,0.015652084259259267,0.1347332653754672,0.16
0.16EGM14,0.003109634051230758,0.5056838118925663,0.33262170429477395,0.008199500126701592,0.015652084259259267,0.1347332653754672,0.16
0.16EGM15,0.003109634051230758,0.7411737876281073,0.09713172855923308,0.008199500126701592,0.015652084259259267,0.1347332653754672,0.16
0.16EGM16,0.003109634051230758,0.5056838118925663,0.09713172855923305,0.008202369251999997,0.2511391908695017,0.1347332653754672,0.16
0.16EGM17,0.0031085463253004743,0.7405776576594801,0.09713172855923309,0.008199500126701594,0.015652084259259267,0.1347332653754672,0.16
0.16EGM18,0.0031104039135548696,0.5057418553441411,0.09718977201080792,0.0082043999395187,0.25102030341650927,0.1347332653754672,0.16
