,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,growth_rate,EGVs,prot_fraction,name
0.58EGM5,-1.887064631090916e-16,0.0,-6.799722887364268e-17,0.0,0.0,0.0012786081275720177,0.49787801827615086,0.019174224356478437,0.0016186168759930394,0.006473218344540358,0.47357731401926534,2.1180000000000017,EGM5,0.58,RBA_standard
0.58EGM6,1.1322387786545496e-16,4.570889884197997e-17,-3.399861443682134e-17,0.0,0.0002936397519381813,0.0012786081275720173,0.49787801827615075,0.019174224356478434,0.0016186168759930394,0.006179578592602192,0.4735773140192653,2.1180000000000017,EGM6,0.58,RBA_standard
0.58EGM7,9.43532315545458e-17,0.0,-3.399861443682134e-17,0.0,0.0,0.001572247879510182,0.49787801827615075,0.019174224356478434,0.0016186168759930394,0.006179578592602194,0.47357731401926534,2.1180000000000017,EGM7,0.58,RBA_standard
0.58EGM8,9.43532315545458e-17,-9.141779768395994e-17,-3.399861443682134e-17,0.0,0.0,0.0012786081275720177,0.4981716580280889,0.019174224356478434,0.0016186168759930394,0.006179578592602194,0.47357731401926534,2.1180000000000017,EGM8,0.58,RBA_standard
0.585EGM1,-5.67190570764034e-17,0.0,0.0,0.0,0.0,0.0012761933813443085,0.49772643690699925,0.01893836517371993,0.0015987065189181852,0.006177101469674047,0.4742831965493442,2.114000000000002,EGM1,0.585,RBA_standard
0.585EGM2,-9.453176179400566e-17,-9.159077364930327e-17,0.0,0.0,0.0,0.0012761933813443082,0.4977740766423024,0.019197683840475575,0.0015976885182299116,0.006173168106374871,0.4739811895112728,2.114000000000002,EGM2,0.585,RBA_standard
0.585EGM3,-9.453176179400566e-17,-9.159077364930327e-17,0.0,0.0,0.0,0.0012761933813443082,0.4977740766423024,0.0189263058816901,0.0018690664770153805,0.006173168106374871,0.4739811895112728,2.114000000000002,EGM3,0.585,RBA_standard
0.585EGM4,1.8906352358801132e-17,9.159077364930327e-17,0.0,0.0009096747581160687,0.0,0.0012761933813443082,0.4974963184327521,0.018996616250573015,0.0016036238586909055,0.006167552531170897,0.4735500207873526,2.114000000000002,EGM4,0.585,RBA_standard
0.585EGM5,9.453176179400566e-17,-4.5795386824651635e-17,0.0,0.0,0.0,0.0012761933813443085,0.4977740766423024,0.0189263058816901,0.0015976885182299116,0.0064445460651603404,0.47398118951127277,2.114000000000002,EGM5,0.585,RBA_standard
0.585EGM6,-5.67190570764034e-17,-4.5795386824651635e-17,0.0,0.0,0.0002713779587854621,0.0012761933813443082,0.4977740766423024,0.0189263058816901,0.0015976885182299116,0.006173168106374871,0.47398118951127277,2.114000000000002,EGM6,0.585,RBA_standard
0.585EGM7,-9.453176179400566e-17,-1.373861604739549e-16,0.0,0.0,0.0,0.0015475713401297772,0.4977740766423024,0.0189263058816901,0.0015976885182299116,0.006173168106374871,0.4739811895112728,2.114000000000002,EGM7,0.585,RBA_standard
0.585EGM8,-9.453176179400566e-17,-1.373861604739549e-16,0.0,0.0,0.0,0.0012761933813443082,0.4980454546010879,0.0189263058816901,0.0015976885182299116,0.006173168106374871,0.4739811895112728,2.114000000000002,EGM8,0.585,RBA_standard
0.59EGM1,-7.576877514029498e-17,4.5882202723845294e-17,0.0,0.0,0.0,0.0012737786351165992,0.49762524620859716,0.018689750340446554,0.001577719377155525,0.006170352697763038,0.4746631527409211,2.1100000000000017,EGM1,0.59,RBA_standard
0.59EGM2,1.5153755028058995e-16,-4.5882202723845294e-17,0.0,0.0,0.0,0.0012737786351165992,0.4976688198628003,0.018930878582268967,0.001576788263460474,0.006166711175713318,0.4743830234806403,2.1100000000000017,EGM2,0.59,RBA_standard
0.59EGM3,1.5153755028058995e-16,-4.5882202723845294e-17,0.0,0.0,0.0,0.0012737786351165992,0.4976688198628003,0.01867872031650754,0.0018289465292218986,0.006166711175713318,0.4743830234806403,2.1100000000000017,EGM3,0.59,RBA_standard
0.59EGM4,-3.2201729434625366e-16,2.752932163430718e-16,-3.412751913610786e-17,0.0008469047986897026,0.0,0.0012737786351165992,0.4974100084724011,0.018744234579288557,0.0015823187344398521,0.006161488558426472,0.4739812662216376,2.1100000000000017,EGM4,0.59,RBA_standard
0.59EGM5,1.5153755028058995e-16,0.0,3.412751913610786e-17,0.0,0.0,0.0012737786351165992,0.4976688198628003,0.01867872031650754,0.001576788263460474,0.006418869441474743,0.47438302348064026,2.1100000000000017,EGM5,0.59,RBA_standard
0.59EGM6,-1.5153755028058995e-16,2.294110136192265e-16,3.412751913610786e-17,0.0,0.0002521582657614272,0.0012737786351165992,0.4976688198628003,0.01867872031650754,0.0015767882634604737,0.006166711175713317,0.4743830234806402,2.1100000000000017,EGM6,0.59,RBA_standard
0.59EGM7,1.5153755028058995e-16,0.0,0.0,0.0,0.0,0.0015259369008780242,0.4976688198628003,0.01867872031650754,0.001576788263460474,0.006166711175713318,0.4743830234806403,2.1100000000000017,EGM7,0.59,RBA_standard
0.59EGM8,1.5153755028058995e-16,-9.176440544769059e-17,0.0,0.0,0.0,0.0012737786351165992,0.49792097812856173,0.01867872031650754,0.001576788263460474,0.006166711175713318,0.4743830234806403,2.1100000000000017,EGM8,0.59,RBA_standard
0.595EGM1,3.795634272222754e-17,-9.193869681606226e-17,0.0,0.0,0.0,0.00127136388888889,0.4975220883379525,0.018441633467634076,0.0015567742713673363,0.006163603718960365,0.4750445363151968,2.106000000000002,EGM1,0.595,RBA_standard
0.595EGM2,-1.5182537088891015e-16,0.0,0.0,0.0,0.0,0.00127136388888889,0.49756223007420547,0.018667493754089003,0.0015559164934037509,0.006160207591760915,0.47478278819765185,2.106000000000002,EGM2,0.595,RBA_standard
0.595EGM3,-1.5182537088891015e-16,4.596934840803113e-17,0.0,0.0,0.0,0.00127136388888889,0.49756223007420547,0.01843147218279529,0.0017919380646974625,0.006160207591760915,0.47478278819765185,2.106000000000002,EGM3,0.595,RBA_standard
0.595EGM4,1.5182537088891015e-16,-1.3790804522409338e-16,0.0,0.0007942551778135295,0.0,0.00127136388888889,0.49731930369630833,0.018492965390391202,0.001561107521824155,0.0061553148149847536,0.4744056895097891,2.106000000000002,EGM4,0.595,RBA_standard
0.595EGM5,-1.708035422500239e-16,4.596934840803113e-17,3.419233873560664e-17,0.0,0.0,0.00127136388888889,0.49756223007420547,0.018431472182795294,0.0015559164934037513,0.006396229163054626,0.47478278819765185,2.106000000000002,EGM5,0.595,RBA_standard
0.595EGM6,-1.897817136111377e-17,-9.193869681606226e-17,0.0,0.0,0.00023602157129370068,0.0012713638888888902,0.4975622300742055,0.018431472182795294,0.0015559164934037509,0.0061602075917609155,0.47478278819765185,2.106000000000002,EGM6,0.595,RBA_standard
0.595EGM7,-1.5182537088891015e-16,0.0,0.0,0.0,0.0,0.0015073854601826016,0.49756223007420547,0.01843147218279529,0.0015559164934037509,0.006160207591760915,0.47478278819765185,2.106000000000002,EGM7,0.595,RBA_standard
0.595EGM8,-1.5182537088891015e-16,9.193869681606226e-17,0.0,0.0,0.0,0.00127136388888889,0.4977982516454992,0.01843147218279529,0.0015559164934037509,0.006160207591760915,0.47478278819765185,2.106000000000002,EGM8,0.595,RBA_standard
0.6EGM1,3.8028571728359284e-17,-4.60568257599018e-17,0.0,0.0,0.0,0.0012689491426611807,0.4974169645573349,0.018194014235757575,0.0015358711745805127,0.006156854417380364,0.4754273464722856,2.1020000000000016,EGM1,0.6,RBA_standard
0.6EGM2,-3.8028571728359284e-17,0.0,-3.425740503196365e-17,0.0,0.0,0.001268949142661181,0.4974542892884967,0.018407575091310736,0.001535073592440928,0.006153657145890021,0.47518045573920054,2.1020000000000016,EGM2,0.6,RBA_standard
0.6EGM3,-3.8028571728359284e-17,0.0,-3.425740503196365e-17,0.0,0.0,0.001268949142661181,0.4974542892884967,0.018184566033953967,0.0017580826497977,0.006153657145890021,0.47518045573920054,2.1020000000000016,EGM3,0.6,RBA_standard
0.6EGM4,-1.7112857277761676e-16,4.60568257599018e-17,0.0,0.0007519256713045527,0.0,0.0012689491426611807,0.4972241169471467,0.018242830746464773,0.0015399920832852795,0.00614903005310962,0.4748231553560279,2.1020000000000016,EGM4,0.6,RBA_standard
0.6EGM5,1.1408571518507784e-16,-1.381704772797054e-16,0.0,0.0,0.0,0.0012689491426611807,0.4974542892884967,0.018184566033953964,0.001535073592440928,0.006376666203246793,0.4751804557392005,2.1020000000000016,EGM5,0.6,RBA_standard
0.6EGM6,-3.8028571728359284e-17,0.0,-3.425740503196365e-17,0.0,0.00022300905735676016,0.0012689491426611807,0.4974542892884967,0.018184566033953964,0.001535073592440928,0.00615365714589002,0.47518045573920054,2.1020000000000016,EGM6,0.6,RBA_standard
0.6EGM7,-3.8028571728359284e-17,-4.60568257599018e-17,-3.425740503196365e-17,0.0,0.0,0.001491958200017953,0.4974542892884967,0.018184566033953967,0.001535073592440928,0.006153657145890021,0.47518045573920054,2.1020000000000016,EGM7,0.6,RBA_standard
0.6EGM8,-3.8028571728359284e-17,4.60568257599018e-17,-3.425740503196365e-17,0.0,0.0,0.001268949142661181,0.4976772983458534,0.018184566033953967,0.001535073592440928,0.006153657145890021,0.47518045573920054,2.1020000000000016,EGM8,0.6,RBA_standard
0.605EGM1,1.9050538077457388e-17,4.61446366765079e-17,3.4322719436219063e-17,0.0,0.0,0.001266534396433472,0.49730987605228655,0.017946892344714718,0.0015150100614615282,0.00615010467792553,0.47581158246717836,2.0980000000000016,EGM1,0.605,RBA_standard
0.605EGM2,5.715161423237217e-17,-1.384339100295237e-16,0.0,0.0,0.0,0.001266534396433472,0.4973449793929832,0.018151168644588968,0.001514259947617222,0.006147059629724071,0.4755759979886531,2.0980000000000016,EGM2,0.605,RBA_standard
0.605EGM3,5.715161423237217e-17,-1.384339100295237e-16,0.0,0.0,0.0,0.001266534396433472,0.4973449793929832,0.01793800645494243,0.0017274221372637543,0.006147059629724071,0.4755759979886531,2.0980000000000016,EGM3,0.605,RBA_standard
0.605EGM4,-1.524043046196591e-16,9.22892733530158e-17,-3.4322719436219063e-17,0.0007201179474183787,0.0,0.001266534396433472,0.49712436023822587,0.01799385292003429,0.0015189742989871484,0.006142633021760857,0.47523352717714007,2.0980000000000016,EGM4,0.605,RBA_standard
0.605EGM5,5.715161423237217e-17,-1.384339100295237e-16,0.0,0.0,0.0,0.001266534396433472,0.4973449793929832,0.017938006454942434,0.0015142599476172217,0.006360221819370604,0.4755759979886531,2.0980000000000016,EGM5,0.605,RBA_standard
0.605EGM6,7.620215230982955e-17,-9.22892733530158e-17,0.0,0.0,0.00021316218964652977,0.0012665343964334717,0.4973449793929832,0.01793800645494243,0.001514259947617222,0.0061470596297240705,0.475575997988653,2.0980000000000016,EGM6,0.605,RBA_standard
0.605EGM7,5.715161423237217e-17,-1.845785467060316e-16,0.0,0.0,0.0,0.0014796965860800042,0.4973449793929832,0.01793800645494243,0.001514259947617222,0.006147059629724071,0.4755759979886531,2.0980000000000016,EGM7,0.605,RBA_standard
0.605EGM8,5.715161423237217e-17,-9.22892733530158e-17,0.0,0.0,0.0,0.001266534396433472,0.49755814158262973,0.01793800645494243,0.001514259947617222,0.006147059629724071,0.4755759979886531,2.0980000000000016,EGM8,0.605,RBA_standard
0.61EGM1,1.526954303209383e-16,-1.3869834920818564e-16,0.0,0.0,0.0,0.0012641196502057625,0.49720082393234855,0.017700267513641576,0.0014941909083008922,0.006143354386273138,0.47619724360923016,2.0940000000000016,EGM1,0.61,RBA_standard
0.61EGM2,7.634771516046915e-17,-4.623278306939521e-17,0.0,0.0,0.0,0.0012641196502057622,0.4972342821502331,0.017898320780019666,0.00149347594864341,0.006140414835159957,0.47596938663573807,2.0940000000000016,EGM2,0.61,RBA_standard
0.61EGM3,7.634771516046915e-17,-4.623278306939521e-17,0.0,0.0,0.0,0.0012641196502057622,0.4972342821502331,0.017691798062295976,0.0016999986663671005,0.006140414835159957,0.47596938663573807,2.0940000000000016,EGM3,0.61,RBA_standard
0.61EGM4,7.634771516046915e-17,-1.3869834920818564e-16,0.0,0.000699035549920329,0.0,0.0012641196502057622,0.49701994476079053,0.01774605439171825,0.0014980560666601611,0.006136122466898922,0.47563666711380603,2.0940000000000016,EGM4,0.61,RBA_standard
0.61EGM5,-9.543464395058644e-17,9.246556613879042e-17,0.0,0.0,0.0,0.0012641196502057622,0.4972342821502331,0.01769179806229598,0.0014934759486434103,0.006346937552883649,0.4759693866357382,2.0940000000000016,EGM5,0.61,RBA_standard
0.61EGM6,5.726078637035187e-17,-9.246556613879042e-17,3.438828337019465e-17,0.0,0.0002065227177237111,0.0012641196502057625,0.4972342821502331,0.01769179806229598,0.00149347594864341,0.006140414835159957,0.4759693866357381,2.0940000000000016,EGM6,0.61,RBA_standard
0.61EGM7,7.634771516046915e-17,0.0,0.0,0.0,0.0,0.0014706423679294526,0.4972342821502331,0.017691798062295976,0.00149347594864341,0.006140414835159957,0.47596938663573807,2.0940000000000016,EGM7,0.61,RBA_standard
0.61EGM8,7.634771516046915e-17,9.246556613879042e-17,0.0,0.0,0.0,0.0012641196502057622,0.49744080486795667,0.017691798062295976,0.00149347594864341,0.006140414835159957,0.47596938663573807,2.0940000000000016,EGM8,0.61,RBA_standard
0.615EGM1,-7.64938351894844e-17,4.6321266864743335e-17,0.0,0.0,0.0,0.001261704903978053,0.4970898092317752,0.01745413948073201,0.0014734136929979024,0.006136603428862039,0.4765843292616546,2.0900000000000016,EGM1,0.615,RBA_standard
0.615EGM2,7.64938351894844e-17,0.0,-3.445409826659693e-17,0.0,0.0,0.0012617049039780532,0.49712217919801666,0.01764907817925794,0.0014727219878970332,0.006133722554390786,0.47636059317645935,2.0900000000000016,EGM2,0.615,RBA_standard
0.615EGM3,7.64938351894844e-17,4.6321266864743335e-17,-3.445409826659693e-17,0.0,0.0,0.0012617049039780532,0.49712217919801666,0.017445945504140456,0.0016758546630145131,0.006133722554390786,0.47636059317645935,2.0900000000000016,EGM3,0.615,RBA_standard
0.615EGM4,3.82469175947422e-17,1.3896380059423e-16,0.0,0.0006888838797991594,0.0,0.0012617049039780532,0.49691078089191,0.017499457848231554,0.0014772393014326145,0.0061294971317999054,0.47603243604284845,2.0900000000000016,EGM4,0.615,RBA_standard
0.615EGM5,-5.737037639211331e-17,1.3896380059423e-16,-3.445409826659693e-17,0.0,0.0,0.001261704903978053,0.49712217919801666,0.017445945504140453,0.001472721987897033,0.006336855229508265,0.47636059317645923,2.0900000000000016,EGM5,0.615,RBA_standard
0.615EGM6,-7.64938351894844e-17,9.264253372948667e-17,0.0,0.0,0.0002031326751174966,0.001261704903978053,0.49712217919801666,0.017445945504140456,0.0014727219878970332,0.006133722554390785,0.4763605931764593,2.0900000000000016,EGM6,0.615,RBA_standard
0.615EGM7,7.64938351894844e-17,0.0,-3.445409826659693e-17,0.0,0.0,0.001464837579095533,0.49712217919801666,0.017445945504140456,0.0014727219878970332,0.006133722554390786,0.47636059317645935,2.0900000000000016,EGM7,0.615,RBA_standard
0.615EGM8,7.64938351894844e-17,0.0,-3.445409826659693e-17,0.0,0.0,0.0012617049039780532,0.4973253118731343,0.017445945504140456,0.0014727219878970332,0.006133722554390786,0.47636059317645935,2.0900000000000016,EGM8,0.615,RBA_standard
0.62EGM1,3.832025780106002e-17,9.282018000701206e-17,3.4520165569121567e-17,0.0,0.0,0.0012592901577503438,0.496976832910234,0.01720850800306055,0.0014526783950456902,0.006129851692879673,0.47697283884102953,2.0860000000000016,EGM1,0.62,RBA_standard
0.62EGM2,-5.748038670159004e-17,1.8564036001402413e-16,0.0,0.0,0.0,0.001259290157750344,0.49700865204926803,0.017403487839595836,0.0014519984604232422,0.00612698257992895,0.47674958891303354,2.0860000000000016,EGM2,0.62,RBA_standard
0.62EGM3,-5.748038670159004e-17,1.8564036001402413e-16,0.0,0.0,0.0,0.001259290157750344,0.49700865204926803,0.017200453460202433,0.0016550328398166497,0.00612698257992895,0.47674958891303354,2.0860000000000016,EGM3,0.62,RBA_standard
0.62EGM4,9.580064450265005e-17,-4.641009000350603e-17,0.0,0.0006898701756036859,0.0,0.001259290157750344,0.49679677820296836,0.017254086180236466,0.0014565259356492826,0.006122755757380613,0.4764206935904111,2.0860000000000016,EGM4,0.62,RBA_standard
0.62EGM5,-5.748038670159004e-17,0.0,0.0,0.0,0.0,0.0012592901577503438,0.49700865204926803,0.01720045346020243,0.0014519984604232422,0.006330016959322356,0.47674958891303354,2.0860000000000016,EGM5,0.62,RBA_standard
0.62EGM6,9.580064450265005e-17,-9.282018000701206e-17,0.0,0.0,0.00020303437939339595,0.0012592901577503438,0.4970086520492681,0.017200453460202433,0.0014519984604232422,0.006126982579928949,0.47674958891303354,2.0860000000000016,EGM6,0.62,RBA_standard
0.62EGM7,-5.748038670159004e-17,1.3923027001051808e-16,0.0,0.0,0.0,0.0014623245371437514,0.49700865204926803,0.017200453460202433,0.0014519984604232422,0.00612698257992895,0.47674958891303354,2.0860000000000016,EGM7,0.62,RBA_standard
0.62EGM8,-5.748038670159004e-17,1.3923027001051808e-16,0.0,0.0,0.0,0.001259290157750344,0.4972116864286615,0.017200453460202433,0.0014519984604232422,0.00612698257992895,0.47674958891303354,2.0860000000000016,EGM8,0.62,RBA_standard
0.625EGM1,1.5357551925650569e-16,-4.649925444155311e-17,0.0,0.0,0.0,0.0012568754115226347,0.49686189585349083,0.016963372856408632,0.0014319849955165584,0.006123099066249258,0.4773627718168121,2.0820000000000016,EGM1,0.625,RBA_standard
0.625EGM2,-5.759081972118963e-17,9.299850888310622e-17,0.0,0.0,0.0,0.0012568754115226347,0.4968936820920598,0.017161597073998138,0.0014313057639352956,0.006120194704629535,0.4771363449538545,2.0820000000000016,EGM2,0.625,RBA_standard
0.625EGM3,-5.759081972118963e-17,4.649925444155311e-17,0.0,0.0,0.0,0.0012568754115226347,0.4968936820920598,0.016955326641814983,0.0016375761961184515,0.006120194704629535,0.4771363449538545,2.0820000000000016,EGM3,0.625,RBA_standard
0.625EGM4,-1.1518163944237925e-16,0.0,0.0,0.0007022034923667948,0.0,0.001256875411522635,0.49667784546876936,0.017009962480037628,0.0014359179186768417,0.00611589708253398,0.47680129814609284,2.0820000000000016,EGM4,0.625,RBA_standard
0.625EGM5,-5.759081972118963e-17,-4.649925444155311e-17,0.0,0.0,0.0,0.001256875411522635,0.49689368209205986,0.016955326641814983,0.0014313057639352956,0.006326465136812693,0.4771363449538545,2.0820000000000016,EGM5,0.625,RBA_standard
0.625EGM6,-5.759081972118963e-17,9.299850888310622e-17,0.0,0.0,0.00020627043218316078,0.001256875411522635,0.49689368209205986,0.016955326641814983,0.0014313057639352956,0.006120194704629536,0.47713634495385454,2.0820000000000016,EGM6,0.625,RBA_standard
0.625EGM7,-5.759081972118963e-17,0.0,0.0,0.0,0.0,0.0014631458437057911,0.4968936820920598,0.016955326641814983,0.0014313057639352956,0.006120194704629535,0.4771363449538545,2.0820000000000016,EGM7,0.625,RBA_standard
0.625EGM8,-5.759081972118963e-17,9.299850888310622e-17,0.0,0.0,0.0,0.0012568754115226347,0.497099952524243,0.016955326641814983,0.0014313057639352956,0.006120194704629535,0.4771363449538545,2.0820000000000016,EGM8,0.625,RBA_standard
0.63EGM1,-1.7310503367591457e-16,0.0,-3.465306322290067e-17,0.0,0.0,0.0012544606652949261,0.49674499887408374,0.0167187338350943,0.0014113334770475983,0.0061163454376172,0.4777541277108624,2.0780000000000016,EGM1,0.63,RBA_standard
0.63EGM2,3.8467785261314345e-17,4.658876214981404e-17,0.0,0.0,0.0,0.001254460665294926,0.4967772505895984,0.016923453511094592,0.0014106442988147004,0.0061133587217140906,0.47752083221348335,2.0780000000000016,EGM2,0.63,RBA_standard
