,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,name
0.99999EGM7,0.001192657447999222,0.4891258286987791,4.14349389281015e-07,3.4977838038129484e-08,0.005608633333333344,0.5040724311926611,0.99999,RBA_standard
0.99999EGM8,0.0010902634175552707,0.48922822272922295,4.14349389281015e-07,3.4977838038129484e-08,0.005608633333333344,0.5040724311926611,0.99999,RBA_standard
1e-05EGM1,0.0017145087980060085,0.6778992792555558,0.023107411069833807,0.2925962856915065,0.003127850440917113,2.1733572803909212e-06,1e-05,RBA_reverse
1e-05EGM2,0.0017166981396745287,0.6788814888063347,0.02367550356428669,0.2925962856915065,0.003127850440917113,2.1733572803909216e-06,1e-05,RBA_reverse
1e-05EGM3,0.0017166981396745287,0.6788814888063349,0.02310741106983381,0.29316437818595936,0.003127850440917113,2.1733572803909216e-06,1e-05,RBA_reverse
1e-05EGM4,0.001717178814913442,0.6789539694280751,0.02314365138070406,0.29305517657810964,0.003127850440917113,2.1733572803909216e-06,1e-05,RBA_reverse
1e-05EGM5,0.0017166981396745287,0.6788814888063347,0.023107411069833803,0.2925962856915065,0.0036959429353699952,2.1733572803909216e-06,1e-05,RBA_reverse
1e-05EGM6,0.0017166981396745287,0.6788814888063347,0.02310741106983381,0.2925962856915065,0.003127850440917113,0.0005702658517332733,1e-05,RBA_reverse
1e-05EGM7,0.0022847906341274113,0.6788814888063347,0.02310741106983381,0.2925962856915065,0.003127850440917113,2.1733572803909216e-06,1e-05,RBA_reverse
1e-05EGM8,0.0017166981396745287,0.6794495813007877,0.02310741106983381,0.2925962856915065,0.003127850440917113,2.1733572803909216e-06,1e-05,RBA_reverse
0.005EGM1,0.0017164175042326754,0.6790555064344153,0.023031490830122913,0.2916349499502985,0.0031332086419753147,0.0010876090157435733,0.005,RBA_reverse
0.005EGM2,0.001716898540759583,0.6792713149935798,0.023156018857643214,0.29163494995029854,0.003133208641975315,0.0010876090157435733,0.005,RBA_reverse
0.005EGM3,0.001716898540759583,0.67927131499358,0.02303149083012292,0.29175947797781887,0.0031332086419753155,0.0010876090157435733,0.005,RBA_reverse
0.005EGM4,0.0017170039065934292,0.6792872030205243,0.023039434843595125,0.29173554057156836,0.003133208641975315,0.0010876090157435733,0.005,RBA_reverse
0.005EGM5,0.0017168985407595833,0.67927131499358,0.023031490830122923,0.29163494995029854,0.003257736669495613,0.0010876090157435736,0.005,RBA_reverse
0.005EGM6,0.001716898540759583,0.6792713149935798,0.02303149083012292,0.29163494995029854,0.003133208641975315,0.0012121370432638715,0.005,RBA_reverse
0.005EGM7,0.0018414265682798814,0.6792713149935798,0.02303149083012292,0.29163494995029854,0.003133208641975315,0.0010876090157435733,0.005,RBA_reverse
0.005EGM8,0.001716898540759583,0.6793958430211001,0.02303149083012292,0.29163494995029854,0.003133208641975315,0.0010876090157435733,0.005,RBA_reverse
0.01EGM1,0.0017151878035492818,0.6788835768309984,0.022935361757242343,0.29041772100211305,0.003135889462081135,0.0021761484070352594,0.01,RBA_reverse
0.01EGM2,0.0017162272143830175,0.6793498901811518,0.02320412373323569,0.29041772100211294,0.003135889462081134,0.0021761484070352594,0.01,RBA_reverse
0.01EGM3,0.0017162272143830175,0.6793498901811519,0.02293536175724234,0.29068648297810634,0.003135889462081134,0.0021761484070352594,0.01,RBA_reverse
0.01EGM4,0.0017164546196529035,0.6793841804337257,0.02295250688352936,0.29063482019397535,0.003135889462081134,0.0021761484070352594,0.01,RBA_reverse
0.01EGM5,0.0017162272143830175,0.6793498901811519,0.022935361757242343,0.29041772100211305,0.0034046514380744837,0.0021761484070352594,0.01,RBA_reverse
0.01EGM6,0.0017162272143830175,0.6793498901811518,0.02293536175724234,0.29041772100211294,0.003135889462081134,0.002444910383028609,0.01,RBA_reverse
0.01EGM7,0.0019849891903763674,0.6793498901811518,0.02293536175724234,0.29041772100211294,0.003135889462081134,0.0021761484070352594,0.01,RBA_reverse
0.01EGM8,0.0017162272143830175,0.6796186521571452,0.02293536175724234,0.29041772100211294,0.003135889462081134,0.0021761484070352594,0.01,RBA_reverse
0.015EGM1,0.0017139463708191439,0.67870713328923,0.022839042975346207,0.28919808987424817,0.0031385714285714346,0.003265618173875057,0.015,RBA_reverse
0.015EGM2,0.0017155533717911056,0.6794280859506929,0.023254081200821303,0.2891980898742481,0.003138571428571434,0.0032656181738750572,0.015,RBA_reverse
0.015EGM3,0.0017155533717911052,0.6794280859506929,0.022839042975346203,0.2896131280997232,0.0031385714285714337,0.0032656181738750577,0.015,RBA_reverse
0.015EGM4,0.0017159045445316998,0.6794810389978151,0.02286551949890729,0.2895333473562994,0.0031385714285714337,0.0032656181738750577,0.015,RBA_reverse
0.015EGM5,0.0017155533717911052,0.6794280859506929,0.022839042975346203,0.2891980898742481,0.0035536096540465267,0.0032656181738750577,0.015,RBA_reverse
0.015EGM6,0.0017155533717911056,0.6794280859506929,0.022839042975346207,0.2891980898742481,0.003138571428571434,0.0036806563993501506,0.015,RBA_reverse
0.015EGM7,0.002130591597266198,0.6794280859506929,0.022839042975346207,0.2891980898742481,0.003138571428571434,0.0032656181738750572,0.015,RBA_reverse
0.015EGM8,0.0017155533717911056,0.6798431241761682,0.022839042975346207,0.2891980898742481,0.003138571428571434,0.0032656181738750572,0.015,RBA_reverse
0.02EGM1,0.00171269316590722,0.6785261583050863,0.022742534357397235,0.2879760549581015,0.0031412545414462134,0.0043560183162629695,0.02,RBA_reverse
0.02EGM2,0.0017148770112988803,0.6795059020481283,0.023305893124762087,0.28797605495810147,0.003141254541446213,0.004356018316262968,0.02,RBA_reverse
0.02EGM3,0.0017148770112988807,0.6795059020481283,0.022742534357397235,0.2885394137254663,0.0031412545414462134,0.004356018316262969,0.02,RBA_reverse
0.02EGM4,0.001715353681229818,0.6795777787127916,0.022778472689728924,0.2884311220585403,0.0031412545414462134,0.004356018316262969,0.02,RBA_reverse
0.02EGM5,0.0017148770112988803,0.6795059020481282,0.022742534357397235,0.28797605495810147,0.003704613308811071,0.004356018316262968,0.02,RBA_reverse
0.02EGM6,0.0017148770112988803,0.6795059020481283,0.02274253435739723,0.28797605495810147,0.003141254541446213,0.004919377083627826,0.02,RBA_reverse
0.02EGM7,0.002278235778663739,0.6795059020481283,0.02274253435739723,0.28797605495810147,0.003141254541446213,0.004356018316262968,0.02,RBA_reverse
0.02EGM8,0.0017148770112988803,0.680069260815493,0.02274253435739723,0.28797605495810147,0.003141254541446213,0.004356018316262968,0.02,RBA_reverse
0.025EGM1,0.0017145374681841556,0.6796591619846967,0.02266517879130084,0.28699654447772066,0.003146624206349212,0.005449674773069273,0.025,RBA_reverse
0.025EGM2,0.0017150583748581326,0.6798928575826022,0.02279924058540044,0.28699654447772066,0.0031466242063492122,0.005449674773069273,0.025,RBA_reverse
0.025EGM3,0.0017150583748581326,0.6798928575826021,0.022665178791300842,0.2871306062718203,0.0031466242063492122,0.005449674773069273,0.025,RBA_reverse
0.025EGM4,0.0017151718074162763,0.679909961984232,0.022673730992115736,0.28710483623681754,0.0031466242063492122,0.005449674773069273,0.025,RBA_reverse
0.025EGM5,0.0017150583748581326,0.6798928575826021,0.022665178791300845,0.28699654447772066,0.003280686000448809,0.005449674773069273,0.025,RBA_reverse
0.025EGM6,0.0017150583748581326,0.6798928575826021,0.022665178791300842,0.28699654447772066,0.0031466242063492122,0.00558373656716887,0.025,RBA_reverse
0.025EGM7,0.0018491201689577294,0.6798928575826022,0.022665178791300842,0.28699654447772066,0.0031466242063492122,0.005449674773069273,0.025,RBA_reverse
0.025EGM8,0.0017150583748581326,0.6800269193767018,0.022665178791300842,0.28699654447772066,0.0031466242063492122,0.005449674773069273,0.025,RBA_reverse
0.03EGM1,0.0017132576003881994,0.6794680859643532,0.022568199140263798,0.28576854513173855,0.003149310758377431,0.006542400854327464,0.03,RBA_reverse
0.03EGM2,0.001714375766794166,0.6799697316138615,0.022855635874900828,0.28576854513173855,0.003149310758377431,0.006542400854327466,0.03,RBA_reverse
0.03EGM3,0.001714375766794166,0.6799697316138615,0.0225681991402638,0.2860559818663756,0.003149310758377431,0.006542400854327466,0.03,RBA_reverse
0.03EGM4,0.0017146189731777092,0.6800064045032959,0.02258653558498097,0.28600072932584053,0.0031493107583774305,0.006542400854327465,0.03,RBA_reverse
0.03EGM5,0.0017143757667941661,0.6799697316138615,0.0225681991402638,0.2857685451317386,0.003436747493014454,0.006542400854327466,0.03,RBA_reverse
0.03EGM6,0.001714375766794166,0.6799697316138615,0.0225681991402638,0.28576854513173855,0.003149310758377431,0.0068298375889644875,0.03,RBA_reverse
0.03EGM7,0.0020018125014311886,0.6799697316138615,0.0225681991402638,0.28576854513173855,0.003149310758377431,0.006542400854327466,0.03,RBA_reverse
0.03EGM8,0.001714375766794166,0.6802571683484986,0.0225681991402638,0.28576854513173855,0.003149310758377431,0.006542400854327466,0.03,RBA_reverse
0.035EGM1,0.001711965816676912,0.6792724158582503,0.02247102918737053,0.28453813609926554,0.0031519984567901288,0.00763605731113377,0.035,RBA_reverse
0.035EGM2,0.001713690634651679,0.6800462250414083,0.022913892456750615,0.2845381360992656,0.003151998456790129,0.0076360573111337714,0.035,RBA_reverse
0.035EGM3,0.0017136906346516792,0.6800462250414082,0.02247102918737053,0.2849809993686456,0.003151998456790129,0.0076360573111337714,0.035,RBA_reverse
0.035EGM4,0.001714065350758464,0.6801027281732471,0.02249928075328992,0.28489586995478067,0.003151998456790129,0.007636057311133772,0.035,RBA_reverse
0.035EGM5,0.001713690634651679,0.6800462250414081,0.02247102918737053,0.28453813609926554,0.003594861726170217,0.0076360573111337714,0.035,RBA_reverse
0.035EGM6,0.0017136906346516792,0.6800462250414082,0.02247102918737053,0.28453813609926554,0.003151998456790129,0.008078920580513859,0.035,RBA_reverse
0.035EGM7,0.002156553904031767,0.6800462250414083,0.022471029187370525,0.2845381360992656,0.003151998456790129,0.0076360573111337714,0.035,RBA_reverse
0.035EGM8,0.001713690634651679,0.6804890883107884,0.022471029187370525,0.2845381360992656,0.003151998456790129,0.0076360573111337714,0.035,RBA_reverse
0.04EGM1,0.0017137682199737444,0.6803902838370925,0.022392746757226707,0.28354688925530863,0.003157377292768966,0.00873436564568064,0.04,RBA_reverse
0.04EGM2,0.0017138597047016665,0.6804313268477874,0.022416181253752852,0.2835468892553087,0.003157377292768965,0.008734365645680638,0.04,RBA_reverse
0.04EGM3,0.0017138597047016665,0.6804313268477874,0.022392746757226707,0.2835703237518348,0.003157377292768965,0.008734365645680638,0.04,RBA_reverse
0.04EGM4,0.00171387953313159,0.6804343167603367,0.02239424171350141,0.28356581905458067,0.0031573772927689647,0.008734365645680638,0.04,RBA_reverse
0.04EGM5,0.001713859704701666,0.6804313268477874,0.022392746757226707,0.2835468892553087,0.003180811789295114,0.008734365645680638,0.04,RBA_reverse
0.04EGM6,0.0017138597047016665,0.6804313268477874,0.022392746757226707,0.2835468892553087,0.003157377292768965,0.008757800142206788,0.04,RBA_reverse
0.04EGM7,0.0017372942012278151,0.6804313268477874,0.022392746757226707,0.2835468892553087,0.003157377292768965,0.008734365645680638,0.04,RBA_reverse
0.04EGM8,0.0017138597047016665,0.6804547613443135,0.022392746757226707,0.2835468892553087,0.003157377292768965,0.008734365645680638,0.04,RBA_reverse
0.045EGM1,0.001712449411944018,0.6801843553948845,0.022295104543218255,0.28231050024317633,0.003160068430335103,0.009830348041357224,0.045,RBA_reverse
0.045EGM2,0.0017131683086994353,0.6805068757531038,0.0224790392233282,0.2823105002431763,0.003160068430335102,0.009830348041357226,0.045,RBA_reverse
0.045EGM3,0.0017131683086994353,0.6805068757531038,0.022295104543218255,0.2824944349232863,0.003160068430335102,0.009830348041357226,0.045,RBA_reverse
0.045EGM4,0.001713323939775659,0.6805303432343751,0.022306838283853967,0.2824590780703029,0.003160068430335102,0.009830348041357224,0.045,RBA_reverse
0.045EGM5,0.0017131683086994353,0.6805068757531038,0.022295104543218258,0.28231050024317633,0.003344003110445046,0.009830348041357226,0.045,RBA_reverse
0.045EGM6,0.0017131683086994357,0.6805068757531039,0.022295104543218258,0.28231050024317633,0.003160068430335102,0.010014282721467167,0.045,RBA_reverse
0.045EGM7,0.001897102988809379,0.6805068757531038,0.022295104543218258,0.2823105002431763,0.003160068430335102,0.009830348041357226,0.045,RBA_reverse
0.045EGM8,0.0017131683086994353,0.6806908104332137,0.022295104543218258,0.2823105002431763,0.003160068430335102,0.009830348041357226,0.045,RBA_reverse
0.05EGM1,0.0017111185425323092,0.6799737694460046,0.02219727156155019,0.2810716956463441,0.0031627607142857193,0.010927260812581923,0.05,RBA_reverse
0.05EGM2,0.0017124743824404787,0.6805820431231011,0.022543765321246863,0.28107169564634416,0.00316276071428572,0.010927260812581925,0.05,RBA_reverse
0.05EGM3,0.0017124743824404784,0.6805820431231011,0.022197271561550193,0.2814181894060408,0.00316276071428572,0.010927260812581925,0.05,RBA_reverse
0.05EGM4,0.001712767558239051,0.6806262508593012,0.02221937542965023,0.2813515846259422,0.00316276071428572,0.010927260812581921,0.05,RBA_reverse
0.05EGM5,0.0017124743824404784,0.6805820431231011,0.022197271561550193,0.2810716956463442,0.0035092544739823866,0.010927260812581925,0.05,RBA_reverse
0.05EGM6,0.0017124743824404784,0.6805820431231011,0.022197271561550193,0.28107169564634416,0.0031627607142857197,0.011273754572278591,0.05,RBA_reverse
0.05EGM7,0.0020589681421371454,0.6805820431231011,0.022197271561550193,0.28107169564634416,0.00316276071428572,0.010927260812581925,0.05,RBA_reverse
0.05EGM8,0.0017124743824404787,0.6809285368827978,0.022197271561550193,0.28107169564634416,0.00316276071428572,0.010927260812581925,0.05,RBA_reverse
0.055EGM1,0.0017097755705223067,0.6797585080013369,0.022099247685185223,0.2798304738562096,0.003165454144620817,0.012025103959354735,0.055,RBA_reverse
0.055EGM2,0.0017117779242398282,0.6806568287037044,0.022610361411870724,0.27983047385620957,0.0031654541446208165,0.012025103959354733,0.055,RBA_reverse
0.055EGM3,0.0017117779242398282,0.6806568287037044,0.022099247685185223,0.28034158758289507,0.003165454144620816,0.012025103959354733,0.055,RBA_reverse
0.055EGM4,0.0017122103885217634,0.6807220396351144,0.022131853150890196,0.28024333872149826,0.003165454144620817,0.012025103959354735,0.055,RBA_reverse
0.055EGM5,0.0017117779242398282,0.6806568287037044,0.02209924768518522,0.27983047385620957,0.003676567871306313,0.012025103959354733,0.055,RBA_reverse
0.055EGM6,0.0017117779242398282,0.6806568287037044,0.022099247685185223,0.27983047385620957,0.0031654541446208165,0.012536217686040232,0.055,RBA_reverse
0.055EGM7,0.002222891650925324,0.6806568287037044,0.02209924768518522,0.27983047385620957,0.0031654541446208165,0.012025103959354733,0.055,RBA_reverse
0.055EGM8,0.0017117779242398282,0.6811679424303897,0.02209924768518522,0.27983047385620957,0.0031654541446208165,0.012025103959354733,0.055,RBA_reverse
0.06EGM1,0.001711520059587833,0.6808551824031821,0.022019753086419788,0.2788238779956432,0.0031708444444444503,0.013129459734964334,0.06,RBA_reverse
0.06EGM2,0.0017119309166285645,0.68103950617284,0.02212438073547933,0.2788238779956432,0.0031708444444444495,0.013129459734964332,0.06,RBA_reverse
0.06EGM3,0.0017119309166285645,0.6810395061728401,0.02201975308641979,0.27892850564470273,0.0031708444444444503,0.013129459734964334,0.06,RBA_reverse
0.06EGM4,0.0017120194443255503,0.6810528551910532,0.02202642759552626,0.27890839358968633,0.0031708444444444503,0.013129459734964334,0.06,RBA_reverse
0.06EGM5,0.001711930916628565,0.6810395061728401,0.02201975308641979,0.2788238779956432,0.0032754720935039942,0.013129459734964334,0.06,RBA_reverse
0.06EGM6,0.001711930916628565,0.6810395061728401,0.02201975308641979,0.2788238779956432,0.0031708444444444495,0.013234087384023875,0.06,RBA_reverse
0.06EGM7,0.0018165585656881075,0.68103950617284,0.022019753086419788,0.2788238779956432,0.0031708444444444495,0.013129459734964332,0.06,RBA_reverse
0.06EGM8,0.0017119309166285645,0.6811441338218995,0.022019753086419788,0.2788238779956432,0.0031708444444444495,0.013129459734964332,0.06,RBA_reverse
0.065EGM1,0.0017101495912644597,0.680629457059754,0.021921255382146437,0.27757665638641893,0.003173541313932986,0.014229628820607427,0.065,RBA_reverse
0.065EGM2,0.0017112281737869275,0.6811133440976268,0.022195601207626925,0.277576656386419,0.003173541313932986,0.014229628820607425,0.065,RBA_reverse
0.065EGM3,0.0017112281737869275,0.6811133440976266,0.021921255382146437,0.27785100221189946,0.0031735413139329857,0.014229628820607425,0.065,RBA_reverse
0.065EGM4,0.0017114603036715776,0.6811483467709536,0.02193875671880984,0.2777982660720247,0.003173541313932987,0.014229628820607427,0.065,RBA_reverse
0.065EGM5,0.0017112281737869275,0.6811133440976268,0.021921255382146437,0.277576656386419,0.00344788713941347,0.014229628820607425,0.065,RBA_reverse
0.065EGM6,0.0017112281737869275,0.6811133440976267,0.021921255382146437,0.277576656386419,0.0031735413139329857,0.014503974646087912,0.065,RBA_reverse
